latitude,longitude,mag
37.42,-117.07,2.8
40.3083333,-124.5585,2.81
40.3775,-124.5761667,2.56
46.7016667,-122.7553333,2.7
38.795,-122.7578333,3.13
38.5304,-118.4169,2.7
42.0625,-122.848,3.17
35.3173333,-118.5495,2.91
35.03,-119.0935,2.88
32.969,-117.819,3.82
34.032,-116.359,3.06
36.7283,-98.432,2.7
32.2993333,-117.6761667,2.57
32.2216667,-115.3481667,2.65
36.1,-117.89,2.9
36.53,-120.6675,2.7
33.152,-115.637,2.55
44.8143333,-111.0201667,3.36
39.1838333,-120.451,2.79
32.938,-115.9301667,3.36
35.6411667,-121.0893333,2.7
36.1596667,-120.2775,2.6
33.0,-117.689,2.66
30.333,-114.252,4.5
31.885,-116.3565,2.8
31.60720673,-103.9666414,2.9
36.7898333,-121.3471667,2.76
36.4261667,-90.8245,2.56
38.8658333,-111.9878333,2.81
33.2988333,-116.2831667,2.76
41.6516667,-112.3316667,2.6
39.319,-111.093,3.0
38.8075,-122.8123333,2.57
32.078,-116.291,2.82
32.7366667,-115.4046667,2.75
32.4923333,-115.6375,2.74
44.63,-112.595,3.5
34.987,-116.948,3.25
40.6533,-117.5608,3.5
32.9935,-115.8225,2.76
35.4065,-116.8986667,2.86
38.155,-117.9679,2.9
37.6276667,-118.739,2.66
33.72,-117.9033333,3.23
37.6321667,-119.0048333,2.88
42.7,-120.6,4.3
34.835,-116.3838333,2.91
36.0273333,-117.8576667,2.6
33.631,-116.688,2.59
40.4268333,-124.5476667,3.08
36.1169,-97.2975,2.6
32.168,-115.425,4.29
33.7866667,-116.1555,2.55
46.1923333,-122.188,3.0
32.969,-117.695,2.71
33.605,-116.672,2.72
36.4565,-114.3067,2.7
34.168,-116.411,2.67
36.7708333,-121.2825,2.95
45.127,-112.974,3.5
37.2863333,-118.175,2.88
32.923,-117.704,2.74
37.713,-97.2326,2.9
35.0363333,-116.708,2.86
41.2125,-124.8548333,3.06
37.6508333,-118.8763333,2.86
34.0268333,-116.781,2.56
46.7458333,-122.7716667,2.8
44.487,-112.663,3.6
38.2199,-117.8708,4.3
31.894,-115.841,3.11
41.6685,-109.9198333,3.51
41.702,-112.3735,2.54
40.2721667,-124.3608333,2.74
36.6165,-121.2211667,3.25
46.1956667,-122.1968333,2.9
35.3518333,-117.9365,2.9
36.9246667,-121.4601667,4.01
36.9088333,-121.4695,3.5
36.8303333,-121.5556667,2.69
44.2854,-115.1096,2.6
34.4593333,-118.4191667,3.35
35.3534,-96.9469,2.5
34.977,-116.936,2.73
32.9298333,-115.542,3.43
35.199,-118.624,2.55
33.4813333,-118.224,2.73
47.7016667,-117.4115,3.4
33.1096667,-116.2381667,2.88
32.937,-115.704,2.92
35.4215,-93.0776667,2.76
34.266,-118.548,2.62
37.5703333,-118.8786667,3.29
41.0863333,-124.0266667,2.63
31.544,-115.676,4.35
34.198,-117.894,2.5
46.1881667,-122.1831667,2.6
34.442,-116.263,2.68
32.685,-115.8436667,2.67
44.2496667,-123.269,2.7
38.3043333,-119.4448333,2.76
32.032,-116.248,2.55
31.65,-115.477,3.54
34.1261667,-120.9,3.41
32.6903333,-115.8405,2.62
36.7551,-97.5722,2.5
43.979,-105.411,3.1
36.58,-121.1758333,2.52
33.7805,-118.1801667,2.96
46.198,-122.1885,2.6
37.037,-121.7945,3.0
35.3238333,-92.302,2.5
34.6835,-120.2681667,2.75
32.912,-115.5583333,2.93
44.244,-114.135,3.4
34.088,-116.7495,3.08
35.3123333,-118.5761667,2.51
39.765,-117.9004,3.3
40.3351667,-124.6133333,2.56
36.0765,-117.5365,2.87
40.256,-107.769,2.6
35.4941667,-118.6501667,2.59
35.968,-120.52,3.52
37.4691667,-118.811,2.89
27.708,-97.845,3.9
40.7835,-124.9051667,2.69
36.6953,-98.0199,2.6
36.2797,-96.9232,3.0
33.884,-116.286,3.48
33.135,-109.449,2.5
35.9948333,-117.8638333,2.61
32.7808333,-117.9486667,2.53
38.531,-112.4726667,2.66
31.6278333,-115.9938333,2.54
34.3128333,-116.8801667,3.42
34.8023333,-116.2748333,2.86
33.2423333,-116.1378333,2.61
40.6283333,-122.3736667,2.51
33.8545,-117.7673333,2.86
36.0256,-97.0998,2.7
36.0003333,-117.325,2.62
34.074,-96.573,2.9
39.5846667,-120.4556667,2.82
35.1175,-118.6775,2.83
34.25,-119.629,2.62
34.2,-116.44,2.52
28.621,-112.111,4.5
34.7843333,-116.3471667,2.5
32.0926667,-115.1658333,2.67
35.3726667,-92.2701667,2.5
34.3123333,-117.5561667,4.3
36.298,-96.6798,3.1
33.0455,-115.5453333,3.48
36.2553333,-120.3245,3.21
34.068,-116.371,3.08
34.291,-116.333,2.54
37.5435,-118.6278333,2.5
35.5196,-97.1666,2.6
32.909,-116.307,4.1
43.539,-105.23,2.9
32.994,-117.784,2.52
33.6341667,-116.7513333,2.63
35.6638333,-117.5245,3.13
36.9314,-98.0279,2.7
38.8235,-122.775,3.69
33.026,-115.82,2.58
35.8941667,-117.7076667,2.53
35.7245,-117.536,2.53
32.415,-115.238,3.8
32.5943333,-115.9943333,3.02
40.7446667,-121.5556667,2.8
36.7599,-98.0659,3.5
34.39,-116.152,2.51
31.8023333,-116.5955,3.01
34.017,-116.651,2.94
34.632,-116.637,2.63
44.482,-114.097,3.5
45.128,-120.9533333,2.5
36.2196,-97.2844,3.0
36.3828333,-120.9636667,2.53
33.9691667,-119.8681667,2.5
33.1738333,-116.1091667,3.53
39.9698333,-123.7325,2.6
34.178,-116.828,2.83
36.62833333,-98.782,2.88
32.1153333,-115.0491667,2.77
34.0343333,-116.4135,3.15
35.796,-117.6145,2.75
38.3141667,-112.2438333,2.57
38.1869,-117.7892,2.5
32.6785,-115.7741667,2.69
35.467,-118.7035,3.53
44.5345,-110.893,2.77
35.8898333,-117.7318333,2.54
32.604,-115.3413333,2.58
41.1105,-114.9151,2.9
42.0283,-119.9067,3.0
34.379,-118.625,2.54
36.073,-117.624,2.64
34.876,-120.388,3.29
43.842,-110.167,3.2
33.04,-115.5185,3.38
33.976,-116.567,4.11
36.0495,-120.6066667,2.94
46.7456667,-122.7795,2.9
32.726,-115.443,3.23
33.553,-118.237,2.75
31.8858333,-115.8193333,2.58
37.852,-112.5381667,2.8
32.9758333,-117.8028333,2.67
39.9496667,-122.9488333,2.76
38.2246667,-118.3873333,2.55
33.165,-115.639,3.11
36.3613,-98.1568,3.2
41.743,-108.694,2.5
37.715,-122.5196667,3.4
42.103,-120.3906667,3.09
34.0008333,-117.5681667,2.52
32.6973333,-115.9555,3.02
33.9376667,-116.4938333,3.08
35.811,-117.741,2.92
36.112,-117.872,3.05
33.1825,-115.478,2.73
37.6378333,-118.8995,2.55
46.1976667,-122.1911667,3.0
36.6935,-121.3231667,3.18
34.194,-117.39,2.62
32.962,-117.813,2.53
41.819,-108.708,2.6
44.1311,-115.0732,2.5
44.183,-105.442,2.8
33.7488333,-116.0248333,2.54
35.753,-117.75,4.17
37.8148333,-121.9793333,2.99
35.7468333,-120.292,2.53
33.1783333,-116.5068333,2.93
37.3353333,-121.703,2.72
33.255,-116.02,2.74
36.8616667,-121.5965,2.6
38.1022,-116.2783,2.5
42.582,-111.4303,2.9
40.2013333,-121.1071667,3.72
35.18,-92.21,3.5
36.2566667,-120.468,2.8
38.7911667,-122.745,2.65
32.0938333,-118.7085,2.73
32.9223333,-116.255,2.81
40.0975,-123.7363333,2.66
34.031,-116.327,3.19
27.7963,-105.6424,3.8
36.1566667,-118.0656667,2.85
46.596,-117.0633333,2.6
38.5865,-116.4485,2.7
35.2688333,-120.7748333,2.76
44.3319,-114.8298,2.7
38.1595,-117.9473,3.7
44.204,-115.411,2.7
44.4448333,-110.3478333,2.66
31.673,-116.011,2.72
44.05,-105.353,3.2
31.114,-105.581,3.7
39.6901667,-111.2441667,2.61
30.877,-103.49,2.7
34.165,-116.413,3.01
44.846,-110.967,3.6
38.765,-119.7141667,2.58
35.029,-119.1568333,2.89
32.179,-115.2728333,2.93
33.039,-109.35,2.8
33.973,-118.439,2.68
31.849,-115.757,3.14
33.255,-116.375,3.55
33.979,-118.332,2.91
32.8485,-96.9375,2.7
44.705,-110.742,3.7
32.966,-117.716,2.76
34.013,-116.622,2.55
47.7241667,-120.069,3.1
35.303,-118.55,2.51
43.5685,-107.3899,2.6
33.9303333,-115.7161667,3.21
40.3206667,-124.6323333,4.24
32.4413333,-115.3138333,3.09
33.7381667,-116.0876667,3.05
37.5433333,-121.8388333,2.71
32.3908333,-115.258,2.51
36.6565,-121.2741667,2.74
32.985,-117.801,4.15
38.1516,-118.1049,2.8
36.1883333,-118.022,2.79
33.998,-116.623,2.5
44.282,-114.09,3.8
39.2226667,-123.2753333,2.85
38.782,-122.7433333,2.63
35.8701667,-117.7111667,2.75
37.9068333,-121.973,3.19
35.6955,-117.5481667,2.63
38.6378333,-122.8648333,2.62
34.9378333,-118.9951667,3.88
36.294,-96.689,2.6
44.256,-114.156,3.8
37.6983333,-118.7563333,2.63
38.8118333,-122.8175,2.84
37.485,-118.8386667,2.68
40.37,-124.855,3.12
32.976,-117.764,2.89
35.3596667,-118.5371667,3.98
40.4765,-124.214,2.81
35.99,-120.1203333,2.98
38.19,-118.3046667,2.65
32.8773333,-115.5055,2.62
35.2738333,-118.5868333,2.83
37.6728333,-118.6751667,3.49
38.7205,-119.6546667,2.6
37.568,-118.782,2.91
37.8061666666667,-112.936166666667,2.72
33.2076667,-116.7053333,2.68
35.9389,-97.0801,2.6
37.8481667,-113.7111667,2.81
36.6848333,-121.3111667,3.1
34.5005,-118.5648333,2.56
42.5758,-111.3851,2.9
38.4719,-118.3649,3.6
40.305,-124.596,2.97
34.125,-116.925,2.5
33.9105,-116.5755,3.39
34.372,-118.649,3.3
37.6296667,-118.9263333,3.42
37.4576667,-118.6143333,3.3
37.6471667,-118.9446667,2.55
34.457,-116.5213333,2.92
42.738,-111.128,3.0
35.421,-92.3703333,2.5
37.6058333,-118.446,4.5
34.792,-116.371,3.2
40.3525,-124.385,2.54
34.337,-116.464,2.5
40.3031667,-124.4036667,2.89
40.29,-121.3775,2.8
29.3270874,-103.4183134,3.7
46.741,-122.777,3.1
33.002,-117.848,2.73
36.884,-97.3773,3.2
36.0741667,-118.3278333,2.74
35.761,-118.4855,2.54
37.4808333,-118.3756667,2.57
25.265,-109.053,3.9
36.6753,-98.1644,3.0
35.8223,-97.4439,2.6
36.2944,-97.5282,2.7
34.1496667,-117.4385,2.85
31.722,-115.864,2.64
38.212,-121.8471667,2.6
39.786,-107.273,2.9
31.9111667,-115.8608333,2.55
34.5423333,-118.6515,2.59
34.293,-116.887,3.45
32.027,-100.688,3.0
37.6168333,-118.8435,2.8
33.965,-116.603,2.69
31.991,-116.237,3.1
34.693,-116.238,2.54
40.4965,-124.8348333,2.52
35.244,-118.5548333,3.5
34.0903333,-117.252,2.69
46.2051667,-122.1926667,3.9
36.5806667,-121.1758333,2.52
31.5386667,-115.5535,2.65
35.7721667,-117.3276667,3.04
47.149,-110.845,3.3
33.9703333,-116.3441667,4.32
37.6263333,-118.8825,2.57
33.8861667,-116.5951667,2.77
36.154,-117.8415,2.58
34.252,-116.434,2.6
33.63,-116.707,2.59
40.308,-124.5675,2.52
36.16,-120.2313333,2.66
35.7885,-117.938,3.59
36.5838333,-121.1798333,2.52
34.27,-117.9321667,2.51
38.835,-122.7555,2.72
38.8166667,-122.8158333,2.83
35.2963333,-118.5508333,3.09
38.8008333,-122.8268333,2.54
36.1271,-97.2688,2.6
39.0256667,-122.9361667,2.93
32.0935,-115.6781667,2.77
37.0835,-97.7932,2.5
36.6316,-97.7053,2.6
24.899,-109.736,4.3
32.197,-115.799,2.6
46.1986667,-122.1921667,3.0
32.1791667,-114.438,2.51
39.3013333,-122.8873333,2.82
38.5126667,-119.5293333,2.57
34.3523333,-116.1903333,3.03
39.489,-120.3218333,2.51
31.9328333,-116.093,2.51
32.4461667,-115.3145,2.77
48.8518333,-122.6331667,2.59
38.8033333,-122.4495,2.91
31.65968013,-104.3083811,3.1
33.057,-115.811,3.81
38.761,-111.8205,3.25
37.648,-118.9375,3.5
37.4351667,-118.6338333,2.58
43.793,-105.172,3.2
37.41,-117.12,2.8
34.4623333,-116.5091667,3.0
36.1811667,-120.2285,2.51
34.9636667,-116.8621667,3.24
49.08,-122.71,2.6
33.252,-116.062,2.59
44.5319,-115.2229,2.5
34.346,-116.89,2.87
33.3851667,-116.96,2.56
32.609,-115.7058333,2.83
36.8341667,-121.4096667,2.57
37.7551667,-121.557,2.85
37.7998333,-122.5816667,2.76
46.1946667,-122.192,3.1
38.695,-112.5155,2.82
39.5135,-121.5316667,2.73
36.1938333,-120.3,2.59
31.4998333,-115.4141667,2.69
35.6738333,-121.1258333,2.74
40.2818333,-124.3965,2.61
40.518,-124.8403333,2.66
40.2945,-124.4566667,2.63
31.613,-115.657,2.7
38.7713333,-122.744,2.89
31.509,-115.782,3.81
34.0503333,-116.1646667,2.58
35.5686667,-120.8283333,2.68
34.635,-116.664,2.97
40.2843333,-124.3391667,2.77
34.3421667,-117.6381667,3.12
37.4523333,-118.3611667,2.7
40.4573333,-121.5268333,2.81
33.3575,-118.5603333,3.12
36.6048333,-121.2093333,2.57
35.392,-101.812,3.0
33.627,-119.331,2.5
33.1413333,-115.6208333,2.53
36.3826667,-117.8225,2.98
40.2838333,-124.2931667,3.1
35.5186667,-120.0788333,2.61
34.3161667,-116.8931667,3.21
44.7948333,-110.7968333,2.89
31.67535254,-104.4121362,3.1
32.809,-108.962,3.3
32.1283333,-115.1885,2.67
35.7945,-118.0963333,2.94
34.444,-118.3923333,3.12
38.1753,-117.91,2.7
33.287,-115.703,2.85
36.0628333,-117.5938333,2.6
38.7941667,-119.71,2.97
47.0308333,-120.2195,2.7
35.6951667,-117.5096667,2.98
34.415,-116.195,2.59
39.5165,-111.1223333,2.79
37.5515,-118.8853333,2.86
35.995,-118.332,2.58
32.6128333,-115.7603333,3.2
34.462,-116.284,2.5
33.017,-117.806,2.58
35.986,-112.28,3.1
35.326,-117.965,2.51
36.9646667,-117.4288333,2.5
33.1653333,-115.6395,2.53
31.676323,-104.4719011,2.5
37.6376667,-118.8378333,2.51
35.9111667,-117.7326667,2.61
33.302,-115.678,2.54
31.64947838,-104.4659875,2.6
37.4368333,-118.628,2.68
32.88116455,-100.9702506,3.1
39.5075,-121.536,3.44
37.22,-121.7425,2.51
35.601,-97.3773,2.5
30.684,-115.126,3.2
44.2728,-114.9891,2.6
34.966,-116.932,2.53
38.8248333,-122.9056667,2.87
33.077,-109.373,2.6
33.503,-118.068,2.62
31.705,-101.715,3.1
40.8038333,-123.8483333,3.16
35.0941667,-120.8723333,2.63
41.0075,-124.2786667,3.0
31.6653333,-115.9883333,2.67
37.5466667,-118.4003333,3.6
35.6928333,-120.2426667,2.5
24.8256,-109.1071,4.4
44.4358,-114.1295,2.5
43.704,-105.145,3.3
34.549,-116.784,2.71
35.7186667,-121.0615,3.49
46.7053333,-122.7793333,2.7
31.68126683,-104.3860794,3.3
35.134,-116.668,2.55
44.103,-105.326,3.0
28.946,-98.039,3.0
35.641,-118.313,2.88
39.8022,-117.4714,3.3
34.0016667,-116.7905,2.84
31.7461667,-116.1093333,2.53
37.6158333,-118.845,2.77
36.6601667,-121.2766667,3.3
34.1635,-116.9341667,3.38
37.6541667,-118.3586667,2.65
39.4945,-122.9598333,2.5
38.1523,-117.8817,2.7
44.5043,-115.1738,2.5
34.4076667,-119.3805,3.17
39.5043333,-111.0615,2.5
39.5113333,-123.381,3.0
36.2792,-97.2592,2.5
46.2,-122.1888333,2.9
37.2375,-122.0258333,3.9
36.6685,-121.2926667,3.0
45.1843333,-120.065,2.5
35.6548333,-121.0975,2.77
39.6256667,-120.0123333,2.56
36.2541,-97.2343,3.2
33.994,-116.644,2.5
35.5399,-97.2314,3.2
34.267,-116.414,2.77
32.4223333,-115.2283333,3.1
33.1375,-115.6031667,3.05
42.5763,-111.4249,2.7
32.138,-117.0883333,2.67
35.721,-117.5731667,2.71
35.7467,-97.3872,2.6
43.725,-105.313,3.0
36.199,-117.895,2.86
47.0901667,-120.984,3.9
39.2739,-108.2276,2.5
44.5309,-115.226,2.7
33.1381667,-115.6381667,2.79
35.874,-121.449,2.94
46.2036667,-122.2208333,4.2
33.776,-115.679,2.78
33.025,-117.738,2.66
28.45367432,-100.3224954,3.5
31.704,-116.044,2.69
34.5686667,-121.0921667,2.5
34.219,-116.744,3.42
37.942,-118.147,4.2
34.004,-116.6,2.99
32.163,-115.128,2.64
36.059,-118.4,2.61
35.9653333,-117.8101667,2.54
41.8792,-119.6487,2.5
36.8528333,-121.5823333,2.66
34.54,-116.266,4.5
44.219,-114.004,3.2
37.5535,-118.8993333,2.98
35.9788,-96.8055,2.5
34.323,-118.44,3.01
35.8098333,-117.6355,2.76
34.4141667,-116.4881667,2.52
34.123,-117.002,2.77
36.2809,-96.9742,3.4
36.4666,-97.3216,2.6
41.8581667,-112.6861667,2.59
35.7743,-97.4799,2.7
36.3136667,-120.8548333,2.88
34.035,-116.959,2.96
33.765,-115.978,3.06
36.3616667,-120.9336667,3.07
38.1853,-117.8899,2.8
43.804,-105.239,3.4
40.5361667,-123.506,2.54
36.919,-121.6483333,3.0
40.7523333,-112.094,3.66
41.9156,-119.6214,3.3
46.1638333,-122.1783333,2.8
34.333,-118.713,2.63
40.3181667,-124.5756667,2.96
34.144,-116.995,3.51
34.1968333,-119.6813333,3.37
43.84,-111.01,3.8
40.6521667,-122.3428333,2.59
33.442,-117.719,2.6
34.3303333,-118.5076667,2.98
32.154,-115.076,2.82
32.0788333,-115.6685,3.52
35.402,-96.4787,2.6
43.716,-105.16,3.2
33.011,-109.3,2.9
32.422,-108.891,2.7
35.993,-118.371,2.55
36.4994,-99.0632,3.2
35.023,-118.971,2.87
37.215,-118.6003333,3.4
33.6248333,-116.0835,3.58
38.1516,-118.0185,3.6
36.4439,-97.1271,2.5
36.5465,-121.1355,2.74
36.4196667,-117.7445,3.34
38.767,-119.7213333,2.56
39.288,-119.672,3.1
36.008,-117.865,2.53
36.06,-117.642,3.29
37.9045,-121.9666667,2.82
31.577,-114.3725,2.63
31.95,-117.5,3.04
31.665,-104.189,2.9
33.469,-116.805,2.64
35.2581667,-92.3551667,2.6
32.3895,-115.2146667,2.79
32.1853333,-115.2085,2.83
31.62378864,-103.9907903,2.8
31.704,-115.848,2.76
36.8135,-121.5298333,2.63
40.708,-124.2355,2.57
31.1722,-103.2628,2.6
33.008,-115.859,3.13
34.6603333,-116.2785,2.5
41.9069,-119.6165,2.7
41.0666667,-124.1023333,2.86
37.4515,-118.9221667,2.65
34.632,-116.583,2.67
35.511,-107.7,2.7
36.96083333,-99.37716667,2.9
48.5545,-122.6546667,2.9
35.598,-97.378,3.2
36.5438333,-121.136,2.75
32.005,-115.446,3.06
36.5636667,-121.1555,3.1
32.906,-115.5658333,2.59
37.064,-104.71,2.9
44.211,-105.362,3.6
37.6436667,-118.8668333,3.6
33.1795,-118.2195,2.67
32.7968333,-115.4501667,2.53
32.695,-117.938,2.59
31.748,-115.826,4.14
31.8868333,-116.3335,2.82
31.4958333,-114.4776667,3.39
33.4913333,-116.879,3.48
32.11,-115.246,2.83
38.8365,-122.8376667,2.7
36.6578333,-121.2791667,2.7
36.076,-117.63,2.51
35.3858333,-118.9898333,2.65
36.32,-120.5335,2.84
41.1222,-114.9151,3.1
32.75115967,-100.6529869,3.5
35.6073,-97.0499,2.6
37.5761667,-118.8488333,2.85
35.4461667,-118.6713333,3.52
38.908,-108.355,2.5
34.097,-116.387,2.67
38.3281667,-122.5846667,2.97
36.5258,-98.9753,2.6
40.3648333,-124.452,3.76
40.4525,-124.2725,2.78
46.71,-122.7801667,2.5
36.5848333,-121.1791667,2.81
47.776,-119.367,2.7
37.57,-113.2826667,2.75
33.1971667,-115.5976667,2.6
36.8616667,-121.536,2.65
45.1281667,-120.9486667,3.0
37.618,-118.874,2.77
34.974,-118.9135,4.52
34.914,-116.885,2.62
40.3061667,-124.3468333,3.25
44.3269,-115.1681,2.6
36.4777,-98.7442,3.6
38.7308333,-119.7313333,3.23
36.268,-120.3063333,3.08
26.457,-111.858,3.5
37.3831667,-121.7396667,2.66
34.261,-116.735,2.58
32.2771667,-117.5516667,2.88
31.676,-104.407,4.2
35.6698333,-117.513,3.21
37.3662,-97.9782,2.7
33.6791667,-118.4255,2.61
45.2086667,-120.0733333,2.8
33.015,-117.806,2.56
36.5591,-98.1497,2.6
37.567,-119.017,3.0
32.073,-115.424,2.76
32.018,-116.251,2.84
46.1973333,-122.1915,2.9
44.7276667,-110.7995,3.08
36.6076,-97.8117,2.8
41.341,-113.288,3.2
31.902,-117.21,2.79
36.9218,-104.8414,2.6
35.3841667,-118.7038333,3.28
31.739,-115.983,3.22
35.8746667,-117.7136667,2.94
33.9461667,-118.1851667,3.14
34.9318333,-119.017,2.67
32.835,-118.003,3.68
36.307,-97.5883,2.5
36.8165,-121.2771667,2.92
40.3611667,-124.5965,3.31
33.294,-115.7046667,2.66
32.937,-115.816,2.54
37.4788333,-118.7863333,2.95
40.3291667,-124.6856667,3.18
36.232,-97.5925,2.5
35.658,-121.0065,2.62
35.832,-117.736,2.88
35.7206667,-117.5381667,2.66
32.9801667,-115.552,3.78
36.6521667,-121.2675,2.75
33.036,-117.773,2.69
35.9123333,-117.7023333,3.26
33.014,-115.582,3.0
34.397,-119.312,2.52
35.342,-118.54,3.12
34.33,-116.842,2.93
32.855,-118.5095,2.86
34.274,-118.467,2.65
45.6041667,-122.4353333,2.8
36.6775,-121.299,3.4
32.9151667,-116.2396667,3.56
34.9973333,-116.7825,2.95
32.998,-117.789,2.62
36.5167,-98.9936,2.5
36.2063333,-120.2616667,2.87
34.861,-116.396,2.98
37.6325,-118.9281667,3.18
34.012,-118.958,2.57
39.5734,-115.8124,2.6
38.1856,-117.8773,2.6
37.3753333,-121.732,3.2
31.97845459,-102.3357708,2.7
36.0828333,-120.1478333,3.54
37.3628,-98.0942,3.3
37.6375,-118.9205,3.24
35.0781667,-118.7461667,3.45
34.901,-120.349,2.98
34.455,-116.509,2.57
35.8251667,-117.6508333,3.09
35.125,-118.659,3.57
36.5623333,-121.1265,2.71
30.646,-115.953,3.6
33.0453333,-115.5483333,2.54
38.5628333,-112.2405,2.63
46.7011667,-122.7708333,3.3
46.1991667,-122.1898333,3.4
34.341,-116.463,3.01
41.2674,-114.7581,3.0
38.6613333,-112.5696667,2.55
40.299,-124.3953333,3.4
35.6703333,-117.547,3.08
32.6725,-115.8058333,2.68
36.386,-112.599,3.5
36.033,-117.659,3.2
34.598,-116.317,3.05
34.495,-116.5011667,3.18
37.0844,-114.8616,2.7
46.2026667,-122.1935,2.5
44.236,-114.122,4.0
32.279,-115.352,3.09
41.9304,-119.6423,2.7
35.4785,-118.3553333,3.1
40.4763333,-124.5533333,3.3
40.3253333,-124.5563333,3.1
37.5166667,-118.4073333,2.75
27.8423,-111.8926,4.2
40.4561667,-124.1435,2.71
36.6776667,-121.2773333,2.8
32.3265,-115.4685,2.99
35.391,-118.6238333,2.85
37.0728333,-117.202,4.43
32.753,-115.4085,2.65
33.2668333,-115.8023333,3.64
40.75,-112.0645,2.5
33.2845,-115.7263333,2.67
34.548,-116.516,2.6
34.1775,-119.7746667,2.97
37.0726667,-113.5655,2.74
35.5511667,-116.2113333,2.67
44.4962,-115.2683,2.6
39.3981667,-121.5141667,2.58
37.25,-116.3,2.76
34.286,-118.493,3.45
35.9588333,-118.3273333,2.86
38.1398,-118.1007,2.6
35.7041667,-121.0313333,2.75
33.2586667,-115.9705,2.82
33.163,-115.639,3.28
40.5,-105.5,4.5
46.1981667,-122.1921667,3.1
32.5443333,-115.4616667,2.5
46.2155,-122.1755,3.9
34.2635,-97.55833333,2.77
46.8593,-112.5675,2.8
40.3973333,-124.3728333,3.03
35.026,-116.979,3.05
33.9308333,-116.3711667,3.1
46.7706667,-122.8383333,3.4
32.357,-97.232,2.5
33.181,-115.646,2.67
40.571,-119.389,3.4
40.4796667,-124.2255,2.68
33.346,-116.342,3.01
36.3935,-120.596,2.54
34.143,-117.599,2.5
35.6925,-117.5308333,2.72
32.1385,-116.6596667,2.74
47.4343333,-121.8261667,3.1
32.0836667,-115.0586667,2.56
35.6968333,-121.0243333,3.04
38.046,-111.1431667,3.13
37.0883333,-112.1006667,2.89
33.836,-116.711,2.59
39.4648,-119.4127,2.6
36.6195,-97.693,2.5
37.503,-118.7965,2.89
38.7823333,-122.7566667,2.57
32.28424072,-101.7805593,2.6
37.6541667,-119.4261667,2.53
36.8171667,-121.2816667,2.64
38.1878,-117.8543,2.5
37.9266667,-122.1611667,2.58
29.834,-113.395,4.4
37.9677,-117.1084,3.5
43.867,-105.347,3.3
35.6671667,-121.1055,2.59
33.026,-115.829,2.51
35.7036667,-117.5156667,2.94
32.4553333,-115.315,2.66
35.9673333,-120.0505,3.29
31.8928333,-115.78,2.76
36.0448333,-117.708,2.74
32.627,-115.8173333,2.64
37.6323333,-118.9465,3.1
44.7278333,-111.037,3.16
34.014,-117.171,3.61
34.0696667,-116.688,2.5
34.575,-116.547,2.71
33.5008333,-116.5263333,3.27
37.6725,-118.9391667,2.51
34.012,-116.326,2.65
32.973,-117.723,2.53
41.0447,-118.8101,2.6
32.744,-117.432,2.68
36.0463333,-121.5621667,2.6
32.2958333,-115.4498333,2.79
34.836,-116.405,4.42
35.9235,-117.7288333,2.86
35.6745,-120.9571667,2.88
36.8775,-121.6151667,2.71
38.8121667,-122.7988333,3.2
41.223,-111.959,4.05
37.543,-118.91,2.78
38.2077,-117.8719,2.5
34.9833333,-116.9356667,2.71
41.819,-108.675,2.5
36.11333333,-98.029,3.25
34.98916667,-97.66816667,2.8
33.985,-116.814,2.5
45.582,-111.705,3.6
48.143,-114.509,3.3
37.4426,-117.0871,3.5
40.4533333,-124.5,2.75
32.418,-116.2848333,2.75
32.6458333,-115.7318333,2.5
37.4148333,-118.563,3.13
36.3209,-97.5473,2.6
44.4337,-114.4919,2.5
37.583,-118.833,3.3
35.9358,-97.0745,3.2
36.168,-118.03,2.96
47.8426667,-122.5046667,2.8
41.8825,-119.625,2.5
33.2695,-116.219,3.52
37.3811667,-121.7548333,3.0
40.4176667,-124.5466667,2.53
40.7556667,-121.5411667,2.68
37.054,-121.4838333,2.58
40.3353333,-124.614,3.14
31.707,-116.009,2.62
34.3408333,-119.7908333,4.09
39.7165,-120.652,2.59
39.365,-120.0188333,2.74
37.2626667,-121.6446667,3.1
38.8325,-122.8188333,2.81
38.0278333,-118.6446667,3.25
36.4626667,-121.0401667,2.8
34.932,-116.444,3.05
29.744,-104.021,2.5
32.5828333,-116.0866667,3.05
32.968,-115.5556667,2.67
35.769,-117.741,2.85
34.14,-116.432,2.62
41.8507,-119.5952,2.7
37.6969,-97.2329,2.7
35.716,-118.393,3.6
34.0751667,-118.232,2.58
34.564,-120.062,3.9
31.865,-115.882,3.03
36.4512,-98.7708,3.3
32.872,-117.746,2.77
35.851,-97.233,3.0
37.4683333,-118.8103333,4.3
34.5793333,-116.298,2.59
44.4992,-115.2233,2.9
37.1106667,-121.8208333,2.78
44.5711667,-110.9566667,2.86
41.767,-108.637,2.6
44.3785,-116.0824,3.5
33.2716667,-116.0036667,2.54
37.5341667,-118.8301667,2.83
34.012,-117.22,3.81
38.7901667,-122.7551667,2.58
33.891,-116.165,2.62
32.7215,-115.9481667,2.78
46.7383333,-122.7796667,3.1
46.199,-122.1906667,2.7
33.935,-116.742,3.38
46.2098333,-122.1748333,4.1
37.4703333,-118.8463333,2.72
32.96,-115.777,2.99
36.444,-114.021,3.4
32.123,-115.1765,3.22
32.2776667,-115.581,2.93
34.416,-118.37,4.1
32.4291667,-115.2945,3.3
